blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,Address,Latitude,Longitude
464,PASIR RIS ST 41,10,1992,Y,N,N,N,N,N,PRC,52,0,0,0,0,0,52,0,0,0,0,0,0,464 PASIR RIS ST 41,1.33793644267156,103.699282789577
464,TAMPINES ST 44,4,1985,Y,N,N,N,N,N,TAP,32,0,0,0,32,0,0,0,0,0,0,0,0,464 TAMPINES ST 44,1.38129574701623,103.761571341904
464,UPP SERANGOON RD,14,1991,Y,N,N,N,N,N,HG,97,0,0,0,57,40,0,0,0,0,0,0,0,464 UPP SERANGOON RD,1.43672576257891,103.797147612705
464A,BT BATOK WEST AVE 8,16,2020,Y,N,N,Y,N,N,BB,150,0,0,0,60,90,0,0,0,0,0,0,0,464A BT BATOK WEST AVE 8,1.42133417332717,103.836318252115
464B,BT BATOK WEST AVE 8,17,2020,Y,N,N,N,N,N,BB,192,0,111,32,48,0,0,0,0,0,1,0,0,464B BT BATOK WEST AVE 8,1.36237689129671,103.936586944758
465,ANG MO KIO AVE 10,14,1979,Y,Y,N,N,N,N,AMK,206,0,0,176,26,1,1,0,0,0,0,2,0,465 ANG MO KIO AVE 10,1.36230165817252,103.937401758053
465,CHOA CHU KANG AVE 4,16,1998,Y,N,N,N,N,N,CCK,116,0,0,0,87,29,0,0,0,0,0,0,0,465 CHOA CHU KANG AVE 4,1.36189172236248,103.937506920261
465,JURONG WEST ST 41,12,1983,Y,N,N,Y,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0,465 JURONG WEST ST 41,1.38046758670091,103.838816721629
465,PASIR RIS ST 41,10,1992,Y,N,N,N,N,N,PRC,36,0,0,0,0,0,36,0,0,0,0,0,0,465 PASIR RIS ST 41,1.39901658579842,103.744182210841
465,SEGAR RD,15,2000,Y,Y,N,N,N,N,BP,116,0,0,0,31,71,14,0,0,0,0,0,0,465 SEGAR RD,1.30423592481834,103.76785339614
465,TAMPINES ST 44,12,1985,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,465 TAMPINES ST 44,1.3702520267426,103.886157677641
465,UPP SERANGOON RD,14,1991,Y,N,N,N,N,N,HG,93,0,0,0,27,66,0,0,0,0,0,0,0,465 UPP SERANGOON RD,1.33797491687292,103.699697593715
466,ANG MO KIO AVE 10,14,1979,Y,N,N,Y,N,N,AMK,204,0,0,174,26,1,3,0,0,0,0,0,0,466 ANG MO KIO AVE 10,1.42138604430426,103.835604224236
466,CRAWFORD LANE,16,1982,Y,N,N,Y,N,N,KWN,104,0,0,0,104,0,0,0,0,0,0,0,0,466 CRAWFORD LANE,1.33184129947186,103.913196235939
466,HOUGANG AVE 8,14,1991,Y,Y,N,N,N,N,HG,78,0,0,0,0,78,0,0,0,0,0,0,0,466 HOUGANG AVE 8,1.39846759912749,103.744645761889
466,JURONG WEST ST 41,12,1983,Y,Y,N,N,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0,466 JURONG WEST ST 41,1.30434110257324,103.766529796163
466,PASIR RIS ST 41,10,1992,Y,N,N,N,N,N,PRC,62,0,0,0,0,0,62,0,0,0,0,0,0,466 PASIR RIS ST 41,1.37582149131802,103.943078888008
466,SEGAR RD,15,2000,Y,N,N,N,N,N,BP,115,0,0,0,44,43,28,0,0,0,0,0,0,466 SEGAR RD,1.37084420462336,103.885431882212
466A,SEMBAWANG DR,21,2005,Y,Y,N,N,N,N,SB,111,0,0,0,73,38,0,0,0,0,0,0,0,466A SEMBAWANG DR,1.4207774664772,103.835219474502
466B,SEMBAWANG DR,21,2005,Y,N,N,N,N,N,SB,111,0,0,0,56,55,0,0,0,0,0,0,0,466B SEMBAWANG DR,1.36314791550448,103.93511840985
466C,SEMBAWANG DR,21,2005,Y,N,N,N,N,N,SB,111,0,0,0,56,55,0,0,0,0,0,0,0,466C SEMBAWANG DR,1.36312572875358,103.935956103971
466D,SEMBAWANG DR,21,2005,Y,N,N,N,N,N,SB,114,0,0,0,76,38,0,0,0,0,0,0,0,466D SEMBAWANG DR,1.36311517141264,103.936402646417
467,ADMIRALTY DR,16,2000,Y,N,N,N,N,N,SB,180,0,0,0,80,46,54,0,0,0,0,0,0,467 ADMIRALTY DR,1.37925113811966,103.838031514738
467,ANG MO KIO AVE 10,14,1979,Y,Y,N,N,N,N,AMK,130,0,0,0,130,0,0,0,0,0,0,0,0,467 ANG MO KIO AVE 10,1.33183921459218,103.912364855077
467,HOUGANG AVE 8,14,1991,Y,N,N,N,N,N,HG,78,0,0,0,39,39,0,0,0,0,0,0,0,467 HOUGANG AVE 8,1.30409242562108,103.765522148085
467,JURONG WEST ST 41,12,1983,Y,N,N,N,N,N,JW,88,0,0,0,12,76,0,0,0,0,0,0,0,467 JURONG WEST ST 41,1.37548734417666,103.942727425752
467,NTH BRIDGE RD,16,1978,Y,Y,N,N,N,N,KWN,151,0,0,145,0,5,0,0,0,0,0,1,0,467 NTH BRIDGE RD,1.37024550204274,103.885525038695
467,PASIR RIS DR 6,12,1988,Y,N,N,N,N,N,PRC,77,0,0,0,66,11,0,0,0,0,0,0,0,467 PASIR RIS DR 6,1.33793586799435,103.700586485479
467,SEGAR RD,15,2000,Y,N,N,N,N,N,BP,101,0,0,0,44,29,28,0,0,0,0,0,0,467 SEGAR RD,1.43597624869668,103.796213561468
467,TAMPINES ST 44,12,1985,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,467 TAMPINES ST 44,1.42098979316417,103.836352971103
467A,ADMIRALTY DR,16,2000,Y,Y,N,N,N,N,SB,174,0,0,0,72,48,54,0,0,0,0,0,0,467A ADMIRALTY DR,1.33182858762708,103.91189196562
467A,BT BATOK WEST AVE 9,19,2020,Y,N,N,N,N,N,BB,212,0,104,36,72,0,0,0,0,0,0,0,0,467A BT BATOK WEST AVE 9,1.36361412499017,103.935357759734
467A,FERNVALE LINK,26,2015,Y,N,N,N,N,N,SK,200,0,50,50,100,0,0,0,0,0,0,0,0,467A FERNVALE LINK,1.36361417117643,103.935679916041
467B,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,174,0,0,0,72,48,54,0,0,0,0,0,0,467B ADMIRALTY DR,1.3636897807061,103.936514982808
467B,BT BATOK WEST AVE 9,18,2020,Y,N,N,N,N,N,BB,170,0,0,0,68,102,0,0,0,0,0,0,0,467B BT BATOK WEST AVE 9,1.36387005013131,103.93738830427
467B,FERNVALE LINK,26,2015,Y,Y,N,N,N,N,SK,200,0,50,50,100,0,0,0,0,0,0,0,0,467B FERNVALE LINK,1.32510871928237,103.920738188884
467C,BT BATOK WEST AVE 9,18,2021,Y,N,N,N,N,N,BB,221,0,187,34,0,0,0,0,0,0,0,0,0,467C BT BATOK WEST AVE 9,1.32573742833728,103.887054329523
468,ANG MO KIO AVE 10,4,1979,Y,N,N,N,N,N,AMK,56,0,0,48,8,0,0,0,0,0,0,0,0,468 ANG MO KIO AVE 10,1.33645683383018,103.852110981584
468,HOUGANG AVE 8,16,1991,Y,N,N,Y,N,N,HG,78,0,0,0,33,45,0,0,0,0,0,0,0,468 HOUGANG AVE 8,1.27570500784019,103.812007084346
468,JURONG WEST ST 41,10,1984,Y,Y,N,N,N,N,JW,90,0,0,0,16,74,0,0,0,0,0,0,0,468 JURONG WEST ST 41,1.29386098878546,103.811583887322
468,NTH BRIDGE RD,16,1978,Y,N,N,N,N,N,KWN,153,0,0,150,0,3,0,0,0,0,0,0,0,468 NTH BRIDGE RD,1.29375107969483,103.811956712048
468,PASIR RIS DR 6,12,1988,Y,N,N,N,N,N,PRC,65,0,0,0,54,11,0,0,0,0,0,0,0,468 PASIR RIS DR 6,1.29423642591379,103.812035249623
468,SEGAR RD,15,2000,Y,N,N,N,N,N,BP,99,0,0,0,30,56,13,0,0,0,0,0,0,468 SEGAR RD,1.37939470300077,103.839157232686
468,TAMPINES ST 44,4,1985,Y,N,N,N,N,N,TAP,24,0,0,16,8,0,0,0,0,0,0,0,0,468 TAMPINES ST 44,1.33084879115082,103.912214924772
468A,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0,468A ADMIRALTY DR,1.30454704525517,103.768773617907
468A,BT BATOK WEST AVE 9,18,2020,Y,N,N,N,N,N,BB,204,0,136,34,34,0,0,0,0,0,0,0,0,468A BT BATOK WEST AVE 9,1.3753110119026,103.942047305582
468A,FERNVALE LINK,26,2015,Y,N,N,N,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0,468A FERNVALE LINK,1.37031263468239,103.88512562936
468A,YISHUN ST 43,12,2018,Y,Y,N,N,N,N,YS,187,0,0,77,110,0,0,0,0,0,0,0,0,468A YISHUN ST 43,1.38340067966504,103.761236851817
468B,ADMIRALTY DR,16,1999,Y,Y,N,N,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0,468B ADMIRALTY DR,1.4353788069886,103.796347725251
468B,BT BATOK WEST AVE 9,18,2020,Y,N,N,N,N,N,BB,221,0,135,51,0,0,0,0,0,14,21,0,0,468B BT BATOK WEST AVE 9,1.42057938136498,103.836103032168
468B,FERNVALE LINK,26,2015,Y,N,N,Y,N,N,SK,150,0,0,0,100,50,0,0,0,0,0,0,0,468B FERNVALE LINK,1.36449829827687,103.936915541696
468C,ADMIRALTY DR,16,1999,Y,N,N,Y,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0,468C ADMIRALTY DR,1.3644178163568,103.936006719423
468C,FERNVALE LINK,26,2015,Y,N,N,N,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0,468C FERNVALE LINK,1.36441776002022,103.935558340158
468D,ADMIRALTY DR,16,1999,Y,N,N,Y,N,N,SB,102,0,0,0,0,24,78,0,0,0,0,0,0,468D ADMIRALTY DR,1.37829205175133,103.83725190016
469,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,180,0,0,0,80,46,54,0,0,0,0,0,0,469 ADMIRALTY DR,1.33101555033747,103.915165583026
469,CHOA CHU KANG AVE 3,16,1997,Y,N,N,N,N,N,CCK,120,0,0,0,45,75,0,0,0,0,0,0,0,469 CHOA CHU KANG AVE 3,1.39974204768206,103.743861775626
469,JURONG WEST ST 41,15,1984,Y,N,N,N,N,N,JW,84,0,0,0,0,0,84,0,0,0,0,0,0,469 JURONG WEST ST 41,1.3036973994055,103.769476900942
469,PASIR RIS DR 6,12,1989,Y,N,N,N,N,N,PRC,79,0,0,0,68,11,0,0,0,0,0,0,0,469 PASIR RIS DR 6,1.37505768778741,103.942533878557
469,SEGAR RD,15,2000,Y,N,N,N,N,N,BP,99,0,0,0,30,56,13,0,0,0,0,0,0,469 SEGAR RD,1.36997181721607,103.884745365702
469,TAMPINES ST 44,12,1985,Y,N,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,469 TAMPINES ST 44,1.43542609193713,103.796998842033
469A,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,174,0,0,0,72,48,54,0,0,0,0,0,0,469A ADMIRALTY DR,1.37890791374409,103.838602654716
469A,SENGKANG WEST WAY,26,2015,Y,N,N,N,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0,469A SENGKANG WEST WAY,1.3316586704976,103.915937361546
469A,YISHUN ST 43,14,2018,Y,N,N,N,N,N,YS,141,0,91,0,50,0,0,0,0,0,0,0,0,469A YISHUN ST 43,1.40000866051722,103.744352713589
469B,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,174,0,0,0,72,48,54,0,0,0,0,0,0,469B ADMIRALTY DR,1.303442198537,103.768633365525
469B,SENGKANG WEST WAY,26,2015,Y,N,N,Y,N,N,SK,150,0,0,0,75,75,0,0,0,0,0,0,0,469B SENGKANG WEST WAY,1.3746298510128,103.942021009739
469B,YISHUN ST 43,14,2018,Y,N,N,N,N,N,YS,141,0,91,0,50,0,0,0,0,0,0,0,0,469B YISHUN ST 43,1.36937464075336,103.885328069276
469C,SENGKANG WEST WAY,26,2015,Y,N,N,Y,N,N,SK,150,0,0,0,75,75,0,0,0,0,0,0,0,469C SENGKANG WEST WAY,1.33939662639215,103.700668722875
47,BENDEMEER RD,12,1974,Y,Y,N,Y,N,N,KWN,127,0,0,126,0,1,0,0,0,0,0,0,0,47 BENDEMEER RD,1.38402104593465,103.761034236428
47,CIRCUIT RD,10,1964,Y,N,N,N,N,N,GL,116,0,0,112,4,0,0,0,0,0,0,0,0,47 CIRCUIT RD,1.43508189271048,103.796733054808
